work_year,salary_cleaned,salary_in_usd_cleaned,company_size_lab,salary_currency_encoded,employee_residence_encoded,company_location_encoded,remote_ratio,job_title_encoded,experience_level_EN,experience_level_EX,experience_level_MI,experience_level_SE,employment_type_CT,employment_type_FL,employment_type_FT,employment_type_PT
2023,72000.0,72000.0,0,51126126,25370322,25370322,0,94260756,0,0,0,1,0,0,1,0
2023,170000.0,170000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,150000.0,150000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,175000.0,175000.0,1,51126126,25370322,25370322,100,67921766,0,0,1,0,0,0,1,0
2023,140000.0,140000.0,1,51126126,25370322,25370322,100,67921766,0,0,1,0,0,0,1,0
2023,240500.0,240500.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2023,137500.0,137500.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2023,187500.0,187500.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,165000.0,165000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,60000.0,72914.0,0,94880613,22777947,22777947,0,21781116,0,0,1,0,0,0,1,0
2022,24000.0,25216.0,0,49064728,81406157,25370322,100,53819113,1,0,0,0,0,0,0,1
2023,210000.0,210000.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,165750.0,165750.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,225000.0,225000.0,1,51126126,25370322,25370322,100,89628227,0,0,0,1,0,0,1,0
2023,165750.0,165750.0,1,51126126,25370322,25370322,100,89628227,0,0,0,1,0,0,1,0
2023,89700.0,109006.0,1,94880613,22777947,22777947,0,67921766,0,0,1,0,0,0,1,0
2023,55250.0,67141.0,1,94880613,22777947,22777947,0,67921766,0,0,1,0,0,0,1,0
2023,135000.0,135000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2023,115000.0,115000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2023,275000.0,275000.0,1,51126126,25370322,25370322,0,36795769,0,0,0,1,0,0,1,0
2023,175000.0,175000.0,1,51126126,25370322,25370322,0,36795769,0,0,0,1,0,0,1,0
2023,170000.0,170000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2023,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2023,175308.0,175308.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,100706.0,100706.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,235000.0,235000.0,1,51126126,25370322,25370322,0,36795769,0,0,0,1,0,0,1,0
2023,135000.0,135000.0,1,51126126,25370322,25370322,0,36795769,0,0,0,1,0,0,1,0
2023,,,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,229000.0,229000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,289076.0,289076.0,1,51126126,25370322,25370322,0,10028239,0,0,0,1,0,0,1,0
2023,202353.0,202353.0,1,51126126,25370322,25370322,0,10028239,0,0,0,1,0,0,1,0
2023,65000.0,69751.0,1,49064728,51663733,51663733,0,39298127,0,0,0,1,0,0,1,0
2023,35000.0,37558.0,1,49064728,51663733,51663733,0,39298127,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,100,45963291,0,0,1,0,0,0,1,0
2023,100000.0,100000.0,1,51126126,25370322,25370322,100,45963291,0,0,1,0,0,0,1,0
2023,226700.0,226700.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,133300.0,133300.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,125000.0,125000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2023,85000.0,85000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2023,130000.0,130000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2023,80000.0,80000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2023,100000.0,100000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2021,,54094.0,0,66761783,79926203,79926203,100,72608695,0,0,0,1,0,0,1,0
2022,,18314.0,0,66761783,79926203,79926203,50,4047729,0,0,1,0,0,0,1,0
2023,231250.0,231250.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,138750.0,138750.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,199000.0,199000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,162000.0,162000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,160000.0,160000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2023,135000.0,135000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,72608695,1,0,0,0,0,0,1,0
2023,200000.0,200000.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,150000.0,150000.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,160000.0,160000.0,1,51126126,25370322,25370322,0,45963291,1,0,0,0,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,45963291,1,0,0,0,0,0,1,0
2023,250000.0,250000.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,200000.0,200000.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,150000.0,150000.0,1,51126126,25370322,25370322,0,12454158,1,0,0,0,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,12454158,1,0,0,0,0,0,1,0
2023,150000.0,150000.0,1,51126126,25370322,25370322,0,45963291,0,0,0,1,0,0,1,0
2023,100000.0,100000.0,1,51126126,25370322,25370322,0,45963291,0,0,0,1,0,0,1,0
2022,133000.0,133000.0,0,51126126,71920461,71920461,0,68980661,0,0,0,1,0,0,1,0
2023,272550.0,272550.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,198200.0,198200.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,182000.0,182000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,140000.0,140000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,200000.0,200000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,160000.0,160000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,204500.0,204500.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2023,142200.0,142200.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,105000.0,105000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,187500.0,187500.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,175000.0,175000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,204500.0,204500.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2023,142200.0,142200.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2023,155000.0,155000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2023,64000.0,64000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2023,235000.0,235000.0,1,51126126,25370322,25370322,0,17456674,0,0,0,1,0,0,1,0
2023,185000.0,185000.0,1,51126126,25370322,25370322,0,17456674,0,0,0,1,0,0,1,0
2023,174500.0,174500.0,1,51126126,25370322,25370322,0,54949590,0,0,0,1,0,0,1,0
2023,113000.0,113000.0,1,51126126,25370322,25370322,0,54949590,0,0,0,1,0,0,1,0
2023,143100.0,143100.0,1,51126126,21365473,21365473,0,72608695,0,0,0,1,0,0,1,0
2023,113000.0,113000.0,1,51126126,21365473,21365473,0,72608695,0,0,0,1,0,0,1,0
2023,184000.0,184000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2023,142000.0,142000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2023,140000.0,140000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,174500.0,174500.0,1,51126126,25370322,25370322,0,54949590,0,0,0,1,0,0,1,0
2023,113000.0,113000.0,1,51126126,25370322,25370322,0,54949590,0,0,0,1,0,0,1,0
2023,180560.0,180560.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,115440.0,115440.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,140000.0,140000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2023,248100.0,248100.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,145900.0,145900.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2023,120000.0,120000.0,1,51126126,21365473,21365473,0,72608695,0,0,0,1,0,0,1,0
2023,110000.0,110000.0,1,51126126,21365473,21365473,0,72608695,0,0,0,1,0,0,1,0
2023,291500.0,291500.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,180000.0,180000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,62000.0,75344.0,1,94880613,22777947,22777947,100,67921766,0,0,1,0,0,0,1,0
2023,52000.0,63192.0,1,94880613,22777947,22777947,100,67921766,0,0,1,0,0,0,1,0
2023,161800.0,161800.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,141600.0,141600.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2023,48000.0,58331.0,1,94880613,22777947,22777947,100,67921766,0,0,1,0,0,0,1,0
2023,38000.0,46178.0,1,94880613,22777947,22777947,100,67921766,0,0,1,0,0,0,1,0
2023,166000.0,166000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,128000.0,128000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,170000.0,170000.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2023,110000.0,110000.0,1,51126126,25370322,25370322,100,54949590,0,0,0,1,0,0,1,0
2023,160000.0,160000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,75000.0,75000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,236000.0,236000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2023,182000.0,182000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,,14307.0,0,66761783,79926203,79926203,100,53819113,0,0,1,0,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,0,72608695,1,0,0,0,0,0,1,0
2023,150000.0,150000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2023,100000.0,100000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2023,261500.0,261500.0,0,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2023,134500.0,134500.0,0,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,,13989.0,0,66761783,79926203,79926203,100,72608695,0,0,1,0,0,0,1,0
2023,130000.0,130000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,90000.0,90000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2023,160000.0,160000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2023,135000.0,135000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,125000.0,125000.0,0,51126126,25370322,25370322,100,48210304,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,155000.0,155000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,153600.0,153600.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,106800.0,106800.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,122000.0,122000.0,1,51126126,25370322,25370322,0,65916558,0,0,0,1,0,0,1,0
2022,94500.0,94500.0,1,51126126,25370322,25370322,0,65916558,0,0,0,1,0,0,1,0
2022,170000.0,170000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,65916558,0,0,0,1,0,0,1,0
2022,128000.0,128000.0,1,51126126,25370322,25370322,0,65916558,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,115000.0,115000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,33962569,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,127500.0,127500.0,1,51126126,25370322,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,126500.0,126500.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,51000.0,51000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,260000.0,260000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,40000.0,40000.0,1,51126126,7221893,43766309,100,23304860,1,0,0,0,0,0,1,0
2022,40000.0,40000.0,1,51126126,43766309,7221893,100,56791631,1,0,0,0,0,0,1,0
2022,250000.0,250000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,63000.0,63000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,272550.0,272550.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,198200.0,198200.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,90000.0,94560.0,1,49064728,46089120,46089120,100,72608695,0,0,1,0,0,0,1,0
2022,50000.0,52533.0,1,49064728,46089120,46089120,100,72608695,0,0,1,0,0,0,1,0
2022,220000.0,220000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,146000.0,146000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,248400.0,248400.0,1,51126126,21365473,21365473,100,2366840,0,0,0,1,0,0,1,0
2022,183600.0,183600.0,1,51126126,21365473,21365473,100,2366840,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,40000.0,40000.0,1,51126126,43766309,7221893,100,54555666,1,0,0,0,0,0,1,0
2022,,56723.0,0,66761783,79926203,79926203,0,95820321,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,95000.0,95000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,23000.0,24165.0,1,49064728,42879372,42879372,50,65916558,1,0,0,0,0,0,1,0
2022,216000.0,216000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,144000.0,144000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,85000.0,85000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,65000.0,65000.0,1,51126126,25370322,25370322,0,39298127,1,0,0,0,0,0,1,0
2022,149000.0,149000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,119000.0,119000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,110000.0,110000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,246000.0,246000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,201000.0,201000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,190000.0,190000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,155000.0,155000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,235000.0,235000.0,1,51126126,25370322,25370322,100,10028239,0,0,0,1,0,0,1,0
2022,185000.0,185000.0,1,51126126,25370322,25370322,100,10028239,0,0,0,1,0,0,1,0
2022,190000.0,190000.0,1,51126126,25370322,25370322,100,12211901,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,12211901,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,50620175,1,0,0,0,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,115000.0,115000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,55000.0,67723.0,1,94880613,22777947,22777947,0,72608695,0,0,1,0,0,0,1,0
2022,105000.0,105000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,70000.0,70000.0,1,51126126,25370322,25370322,0,39298127,0,0,1,0,0,0,1,0
2022,204500.0,204500.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,142200.0,142200.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,192000.0,192000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,164000.0,164000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
2022,185900.0,185900.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,129300.0,129300.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,130000.0,130000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,75000.0,75000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,91787487,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,91787487,0,0,0,1,0,0,1,0
2022,167500.0,167500.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,106500.0,106500.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,75000.0,75000.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,60000.0,60000.0,1,51126126,25370322,25370322,100,53819113,0,0,1,0,0,0,1,0
2022,184000.0,184000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2022,142000.0,142000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,72608695,0,0,1,0,0,0,1,0
2022,10000.0,10000.0,2,51126126,91953780,91953780,50,2366840,1,0,0,0,0,0,1,0
2022,,31795.0,1,66761783,79926203,25370322,100,72608695,0,0,1,0,0,0,1,0
2022,198000.0,44365.0,2,60930649,60853303,60853303,100,36795769,0,0,1,0,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,200000.0,200000.0,1,51126126,25370322,25370322,0,39298127,0,1,0,0,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,39298127,0,1,0,0,0,0,1,0
2022,75000.0,92350.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,60000.0,73880.0,1,94880613,22777947,22777947,100,39298127,0,0,1,0,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,192000.0,192000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2022,164000.0,164000.0,1,51126126,25370322,25370322,100,94260756,0,0,0,1,0,0,1,0
2022,,,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,239000.0,239000.0,1,51126126,25370322,25370322,100,39298127,0,1,0,0,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,95000.0,95000.0,1,51126126,25370322,25370322,0,53819113,0,0,0,1,0,0,1,0
2022,145000.0,145000.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,135000.0,135000.0,1,51126126,25370322,25370322,0,67921766,0,0,0,1,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,78000.0,78000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,70000.0,73546.0,1,49064728,81406157,81406157,0,39298127,0,0,0,1,0,0,1,0
2022,35000.0,36773.0,1,49064728,81406157,81406157,0,39298127,0,0,0,1,0,0,1,0
2022,160000.0,160000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,100,39298127,0,0,1,0,0,0,1,0
2022,190000.0,190000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,,35610.0,0,66761783,79926203,79926203,50,39298127,0,0,1,0,0,0,1,0
2022,125000.0,125000.0,0,51126126,61498472,61498472,100,40030090,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,95000.0,95000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,0,53819113,0,0,1,0,0,0,1,0
2022,45000.0,47280.0,1,49064728,81406157,81406157,0,72608695,0,0,0,1,0,0,1,0
2022,36000.0,37824.0,1,49064728,81406157,81406157,0,72608695,0,0,0,1,0,0,1,0
2022,115934.0,115934.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,81666.0,81666.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,175000.0,175000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,140000.0,140000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,95000.0,95000.0,1,51126126,25370322,25370322,0,39298127,0,0,0,1,0,0,1,0
2022,249500.0,249500.0,1,51126126,25370322,25370322,0,45963291,0,0,0,1,0,0,1,0
2022,149850.0,149850.0,1,51126126,25370322,25370322,0,45963291,0,0,0,1,0,0,1,0
2022,122500.0,122500.0,1,51126126,25370322,25370322,100,14431868,0,0,1,0,0,0,1,0
2022,100000.0,100000.0,1,51126126,25370322,25370322,100,14431868,0,0,1,0,0,0,1,0
2022,249500.0,249500.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,149850.0,149850.0,1,51126126,25370322,25370322,0,72608695,0,0,0,1,0,0,1,0
2022,55000.0,55000.0,1,51126126,25370322,25370322,0,53819113,1,0,0,0,0,0,1,0
2022,48000.0,48000.0,1,51126126,25370322,25370322,0,53819113,1,0,0,0,0,0,1,0
2022,249500.0,249500.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2022,149850.0,149850.0,1,51126126,25370322,25370322,0,81165574,0,0,0,1,0,0,1,0
2022,56000.0,58837.0,2,49064728,46089120,46089120,100,17456674,0,0,1,0,0,0,1,0
2022,190000.0,190000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,120000.0,120000.0,1,51126126,25370322,25370322,100,39298127,0,0,0,1,0,0,1,0
2022,127000.0,127000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,104000.0,104000.0,1,51126126,25370322,25370322,100,53819113,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,150000.0,150000.0,1,51126126,25370322,25370322,100,72608695,0,0,0,1,0,0,1,0
2022,210000.0,210000.0,1,51126126,25370322,25370322,100,67921766,0,0,0,1,0,0,1,0
